2451271|82722|838|2101|1286526|3798|623|2101|1286526|3798|623|1|2|1084|49|608.58|0.00|608.58|12.30|566.93|298.20|80.69|229.69|579.23|
2451161|68743|1225|2736|622997|1611|25|2736|622997|1611|25|2|2|1085|11|497.97|14.93|512.90|82.21|36.08|144.41|155.56|198.00|133.22|
2451297|52919|712|1983|1802807|384|1808|1983|1802807|384|1808|1|2|1086|5|216.85|19.51|236.36|5.29|3.45|149.62|34.28|32.95|28.25|
2452343|61289|1209|4223|1683500|3624|1701|4223|1683500|3624|1701|2|2|1087|2|0.94|0.01|0.95|35.15|1.32|0.22|0.27|0.45|36.48|
2452174|75386|1941|4067|1058686|4105|2324|4067|1058686|4105|2324|2|1|1087|63|6179.67|247.18|6426.85|20.04|1382.22|4016.78|389.32|1773.57|1649.44|
2452821|50978|1441|1152|1298402|4052|349|1152|1298402|4052|349|1|1|1089|33|1638.78|114.71|1753.49|13.95|1990.23|1081.59|228.44|328.75|2118.89|
2452726|38655|252|5623|173679|535|1591|5623|173679|535|1591|1|2|1089|18|106.74|1.06|107.80|53.75|783.00|59.77|33.34|13.63|837.81|
2450986|16006|1843|1658|360161|2311|2814|1658|360161|2311|2814|2|1|1090|6|365.52|3.65|369.17|98.92|416.52|149.86|47.44|168.22|519.09|
2452361|57600|663|1054|63697|340|1783|1054|63697|340|1783|2|1|1092|1|63.69|3.82|67.51|5.51|46.20|38.21|6.11|19.37|55.53|
2452444|20795|1381|692|1586485|7078|1871|692|1586485|7078|1871|1|1|1093|22|566.50|39.65|606.15|9.10|0.00|107.63|18.35|440.52|48.75|
2452429|48819|791|3326|1770408|3124|481|3326|1770408|3124|481|1|1|1093|87|601.17|30.05|631.22|10.60|522.00|258.50|143.92|198.75|562.65|
\N|81881|1871|\N|\N|958|2048|825|1445315|\N|2048|2|1|1094|\N|\N|\N|\N|\N|52.65|\N|3.93|\N|\N|
2452314|81099|285|4849|1150148|247|2746|4849|1150148|247|2746|1|2|1095|12|33.00|0.66|33.66|99.44|67.80|23.76|8.22|1.02|167.90|
2451761|72697|1016|1932|1678638|5344|2850|1932|1678638|5344|2850|2|2|1096|67|3292.38|263.39|3555.77|56.67|1579.86|2633.90|638.72|19.76|1899.92|
2451980|7037|437|5530|639383|2436|2689|5530|639383|2436|2689|2|2|1096|28|368.76|7.37|376.13|81.29|105.28|173.31|15.63|179.82|193.94|
2451926|26611|1963|1835|1217405|4803|858|1835|1217405|4803|858|1|2|1097|28|109.48|1.09|110.57|0.90|65.24|29.55|0.79|79.14|67.23|
2451949|73888|56|3614|8100|4939|1825|3614|8100|4939|1825|1|2|1097|18|100.98|3.02|104.00|8.83|568.62|57.55|39.08|4.35|580.47|
2452031|45307|1381|2135|1482529|6076|1270|2135|1482529|6076|1270|2|2|1097|1|12.23|1.10|13.33|51.84|26.75|8.92|2.41|0.90|79.69|
2452051|40408|161|2510|146985|613|88|2510|146985|613|88|2|2|1097|5|63.40|4.43|67.83|91.22|11.50|13.94|47.48|1.98|107.15|
2451527|10149|1370|1905|1045043|3428|1366|1905|1045043|3428|1366|1|1|1098|37|234.58|16.42|251.00|87.19|430.31|173.58|7.32|53.68|533.92|
2451307|66620|1309|2768|1722914|660|206|2768|1722914|660|206|1|2|1099|29|1340.09|13.40|1353.49|7.56|114.26|884.45|27.33|428.31|135.22|
2451102|63030|712|1149|428169|436|856|1149|428169|436|856|1|1|1099|35|1706.60|0.00|1706.60|11.87|834.75|648.50|941.70|116.40|846.62|
2452709|27357|912|1793|1657206|6741|869|1793|1657206|6741|869|2|1|1100|7|487.55|0.00|487.55|80.00|243.74|156.01|92.83|238.71|323.74|
2452856|1128|1281|5327|690903|479|2855|5327|690903|479|2855|2|2|1100|21|935.97|18.71|954.68|62.41|1911.21|617.74|238.67|79.56|1992.33|
2452937|76777|396|5784|157033|635|37|5784|157033|635|37|1|2|1100|11|179.30|5.37|184.67|82.27|19.03|150.61|19.22|9.47|106.67|
2451666|\N|1388|3570|1692030|3690|150|3570|1692030|\N|150|1|\N|1101|\N|5034.92|\N|5085.26|\N|3036.88|\N|\N|\N|3163.03|
2451724|58841|1058|3410|1156163|\N|22|3410|1156163|\N|22|\N|\N|1101|\N|\N|\N|\N|31.48|997.90|416.40|\N|\N|1121.91|
2451688|52106|934|2547|1812897|6400|2150|2547|1812897|6400|2150|2|2|1101|4|6.08|0.06|6.14|45.38|61.12|6.08|0.00|0.00|106.56|
2452508|39871|613|3431|996762|1026|2674|3431|996762|1026|2674|1|1|1103|32|849.28|76.43|925.71|62.33|718.72|645.45|114.14|89.69|857.48|
2452281|57876|241|194|1606807|973|2986|194|1606807|973|2986|2|2|1104|1|8.84|0.44|9.28|40.88|21.70|8.75|0.08|0.01|63.02|
2452344|45530|1211|631|1121874|6364|1007|631|1121874|6364|1007|1|1|1104|56|2757.44|27.57|2785.01|9.76|226.80|1516.59|496.34|744.51|264.13|
2452300|44356|837|506|339219|3667|2576|506|339219|3667|2576|1|2|1104|1|12.46|0.62|13.08|16.33|0.52|0.12|12.09|0.25|17.47|
2450872|80639|1964|1304|1348712|1689|1205|1304|1348712|1689|1205|1|1|1107|20|605.80|30.29|636.09|13.87|363.40|315.01|136.67|154.12|407.56|
2450895|46639|121|4960|1026997|6634|2671|4960|1026997|6634|2671|1|2|1107|83|795.14|63.61|858.75|31.85|4330.94|143.12|293.40|358.62|4426.40|
2452829|70825|795|1484|450148|5612|1076|1484|450148|5612|1076|2|2|1108|11|645.26|51.62|696.88|31.85|344.85|619.44|20.91|4.91|428.32|
2452739|10518|159|1759|47663|4367|871|1759|47663|4367|871|2|2|1108|24|2110.56|105.52|2216.08|53.31|275.28|590.95|1063.72|455.89|434.11|
\N|\N|1516|4296|1634307|\N|\N|4296|1634307|5918|\N|1|\N|1109|16|\N|\N|574.08|\N|397.92|\N|\N|80.43|\N|
2451269|71987|1370|5268|1530220|5572|2724|5268|1530220|5572|2724|2|2|1109|35|1176.70|105.90|1282.60|39.61|931.35|776.62|272.05|128.03|1076.86|
\N|\N|868|419|\N|\N|1963|\N|176369|\N|1963|2|2|1109|4|\N|\N|\N|\N|\N|80.46|\N|\N|\N|
2451941|63066|1604|3921|613656|3344|2279|3921|613656|3344|2279|2|1|1112|21|2225.37|155.77|2381.14|75.12|1369.41|1223.95|520.73|480.69|1600.30|
2451336|35503|638|4353|671474|1795|1716|4353|671474|1795|1716|1|1|1114|2|33.92|0.67|34.59|25.33|33.92|22.72|3.58|7.62|59.92|
2451118|48098|728|576|923938|3300|2862|576|923938|3300|2862|2|2|1114|1|10.41|0.41|10.82|1.38|25.45|3.12|5.17|2.12|27.24|
2452074|25341|230|4410|846304|3798|2892|4410|846304|3798|2892|1|2|1115|5|554.30|5.54|559.84|72.10|132.55|182.91|96.56|274.83|210.19|
2452105|37870|1139|1657|145552|1494|36|1657|145552|1494|36|2|2|1115|25|1400.25|70.01|1470.26|41.69|1077.00|238.04|1045.98|116.23|1188.70|
2451376|32149|1045|4782|1421878|974|2070|4782|1421878|974|2070|1|1|1116|51|1387.20|69.36|1456.56|92.53|372.30|832.32|116.52|438.36|534.19|
2452831|73601|1224|2889|1546197|5105|813|2889|1546197|5105|813|2|2|1117|40|2689.60|242.06|2931.66|50.89|1013.20|1936.51|90.37|662.72|1306.15|
2452694|40192|307|3275|1254381|3087|2993|3275|1254381|3087|2993|2|2|1117|21|2209.62|154.67|2364.29|95.19|143.43|1436.25|54.13|719.24|393.29|
2452034|37793|445|2166|344308|6131|2174|2166|344308|6131|2174|1|2|1119|16|1046.40|62.78|1109.18|87.09|298.88|324.38|642.59|79.43|448.75|
2451923|74227|290|1903|644470|5837|1204|1903|644470|5837|1204|2|1|1119|8|754.32|30.17|784.49|99.95|399.36|528.02|122.20|104.10|529.48|
2451557|51409|994|2862|1403326|1390|1007|2862|1403326|1390|1007|1|2|1121|3|33.78|0.67|34.45|6.16|26.79|20.94|5.26|7.58|33.62|
2451797|35209|1814|5612|314529|2246|1763|5612|314529|2246|1763|1|2|1122|9|94.77|2.84|97.61|68.08|126.36|3.79|1.81|89.17|197.28|
2451694|34499|1795|2914|1722356|4198|1593|2914|1722356|4198|1593|1|1|1122|44|511.28|46.01|557.29|43.31|154.88|316.99|19.42|174.87|244.20|
2451883|70444|338|1310|466918|5726|981|1310|466918|5726|981|2|1|1122|57|138.51|5.54|144.05|52.50|31.92|11.08|49.69|77.74|89.96|
2451215|73015|560|1451|866059|3820|1581|1451|866059|3820|1581|1|1|1123|44|2771.56|166.29|2937.85|38.74|748.88|776.03|1516.60|478.93|953.91|
2451611|26268|1550|3774|1328959|144|729|3774|1328959|144|729|1|2|1124|33|1096.59|21.93|1118.52|70.70|783.42|328.97|145.84|621.78|876.05|
2451787|14575|1612|4014|792661|3461|2408|4014|792661|3461|2408|2|2|1124|1|0.00|0.00|0.00|1.11|59.71|0.00|0.00|0.00|60.82|
2451247|51624|794|3164|1339715|5066|1570|3164|1339715|5066|1570|2|1|1128|46|2049.76|81.99|2131.75|75.86|40.02|286.96|1092.93|669.87|197.87|
\N|28911|259|\N|1518149|\N|894|\N|\N|\N|\N|2|1|1129|\N|492.30|\N|526.76|\N|\N|\N|\N|261.13|910.83|
2452703|52935|511|1365|1089700|4788|2123|1365|1089700|4788|2123|1|1|1131|4|229.72|13.78|243.50|13.10|106.04|133.23|90.70|5.79|132.92|
2452711|44354|1314|5579|621290|6154|1818|5579|621290|6154|1818|1|2|1131|15|437.85|26.27|464.12|64.94|6.60|258.33|107.71|71.81|97.81|
2451387|505|670|3700|1707725|597|2469|3700|1707725|597|2469|1|1|1132|34|2184.50|21.84|2206.34|0.85|535.84|43.69|749.28|1391.53|558.53|
2451912|19543|1760|4367|822795|2776|957|4367|822795|2776|957|2|2|1133|3|40.59|0.81|41.40|65.41|11.82|39.37|0.24|0.98|78.04|
2452444|40991|185|3256|812081|6059|84|3256|812081|6059|84|2|1|1134|45|362.70|14.50|377.20|80.87|1270.35|130.57|141.59|90.54|1365.72|
2451767|26189|1586|3337|396286|6082|1878|3337|396286|6082|1878|2|1|1135|8|2.32|0.11|2.43|78.22|41.76|2.13|0.07|0.12|120.09|
2452205|\N|177|\N|1485361|4681|\N|\N|\N|4681|1001|2|\N|1136|\N|81.65|7.34|88.99|65.08|86.60|\N|30.19|40.03|159.02|
2452121|\N|1975|207|\N|2174|\N|\N|\N|\N|\N|1|2|1136|99|\N|226.82|11568.26|36.51|\N|907.31|\N|8555.99|\N|
2452201|18119|85|3741|693478|2015|2352|3741|693478|2015|2352|1|2|1136|77|2581.81|206.54|2788.35|90.39|1106.49|2246.17|234.94|100.70|1403.42|
2451652|36636|1639|2301|1215992|4483|1374|2301|1215992|4483|1374|1|1|1137|10|513.00|35.91|548.91|56.30|438.40|97.47|62.32|353.21|530.61|
2451709|70372|692|1487|1264463|5392|2368|1487|1264463|5392|2368|1|2|1138|10|672.20|6.72|678.92|98.12|422.30|295.76|210.80|165.64|527.14|
2451465|60189|793|2663|1657923|2430|690|2663|1657923|2430|690|1|1|1138|2|271.98|19.03|291.01|58.75|83.26|247.50|15.91|8.57|161.04|
2451926|84890|667|4949|831686|1670|2607|4949|831686|1670|2607|1|2|1139|3|680.19|27.20|707.39|95.09|206.34|455.72|60.60|163.87|328.63|
2451965|62734|205|2197|1067346|2095|244|2197|1067346|2095|244|2|2|1139|47|417.83|0.00|417.83|56.56|1221.53|363.51|4.88|49.44|1278.09|
2451857|17918|1849|3918|1554812|906|3000|3918|1554812|906|3000|1|1|1139|31|2987.16|268.84|3256.00|30.17|2987.16|89.61|2810.62|86.93|3286.17|
2452081|66807|1124|5255|1838228|4048|1821|5255|1838228|4048|1821|1|1|1139|33|1761.87|88.09|1849.96|52.23|0.00|1233.30|517.99|10.58|140.32|
2452671|29821|1161|1587|1507371|1555|1539|1587|1507371|1555|1539|1|1|1140|29|249.11|0.00|249.11|87.05|560.57|104.62|76.57|67.92|647.62|
2451802|64867|1418|743|629170|1597|1424|743|629170|1597|1424|1|1|1142|46|2182.24|87.28|2269.52|38.66|2139.46|21.82|151.22|2009.20|2265.40|
2451609|49532|1238|2386|85211|789|2214|2386|85211|789|2214|2|2|1143|3|104.07|5.20|109.27|98.10|54.51|79.09|7.24|17.74|157.81|
2452350|34173|1677|4720|1558826|5285|2991|4720|1558826|5285|2991|2|1|1144|17|253.64|17.75|271.39|95.98|326.23|238.42|7.61|7.61|439.96|
2451973|44847|1571|3405|1239048|2691|2687|3405|1239048|2691|2687|1|1|1146|6|522.12|36.54|558.66|22.38|220.86|360.26|35.60|126.26|279.78|
2451884|75096|398|3838|667936|7051|1716|3838|667936|7051|1716|2|1|1146|48|633.12|6.33|639.45|6.11|99.36|63.31|495.73|74.08|111.80|
2452327|78176|1451|5821|142713|3605|2250|5821|142713|3605|2250|2|2|1147|5|91.60|5.49|97.09|70.89|30.50|51.29|25.39|14.92|106.88|
2452690|9578|799|3096|1864316|736|403|3096|1864316|736|403|1|2|1149|18|604.26|18.12|622.38|16.97|443.16|235.66|335.42|33.18|478.25|
2452813|34586|381|84|1877015|5899|1783|84|1877015|5899|1783|1|2|1149|5|1.90|0.11|2.01|65.02|2.30|0.19|0.30|1.41|67.43|
2452286|54528|1725|3353|469591|1076|714|3353|469591|1076|714|1|1|1150|10|665.80|26.63|692.43|91.67|179.20|545.95|111.46|8.39|297.50|
2451373|81605|1664|2057|1646063|2869|1228|2057|1646063|2869|1228|2|2|1151|16|1642.24|0.00|1642.24|24.15|1263.36|1609.39|13.14|19.71|1287.51|
2452178|72723|841|3813|1146650|1840|77|3813|1146650|1840|77|1|1|1153|16|978.24|68.47|1046.71|0.90|306.40|684.76|246.52|46.96|375.77|
\N|\N|1251|\N|1106652|3983|\N|121|\N|\N|\N|\N|\N|1154|4|50.60|\N|52.62|9.62|\N|20.24|\N|10.33|98.08|
\N|18330|1313|\N|\N|\N|\N|5164|\N|\N|\N|2|\N|1154|36|\N|17.49|600.69|89.31|474.12|\N|\N|\N|580.92|
2452509|73564|1943|598|1194219|1793|2214|598|1194219|1793|2214|1|1|1155|60|3631.20|0.00|3631.20|75.52|2094.60|1488.79|214.24|1928.17|2170.12|
2452231|34112|941|4825|953677|1776|2475|4825|953677|1776|2475|1|1|1155|3|143.28|8.59|151.87|30.47|74.19|34.38|6.53|102.37|113.25|
2452190|72206|728|211|1111959|1754|549|211|1111959|1754|549|1|2|1156|11|767.69|23.03|790.72|30.82|225.72|368.49|127.74|271.46|279.57|
2452035|46445|1592|875|1717741|4092|2607|875|1717741|4092|2607|2|1|1156|2|82.86|0.00|82.86|56.73|25.34|14.91|66.59|1.36|82.07|
2452005|69085|425|4920|330334|4948|162|4920|330334|4948|162|1|2|1156|28|2661.96|239.57|2901.53|59.04|1832.88|2449.00|129.90|83.06|2131.49|
2451964|81253|551|2389|1605149|262|2622|2389|1605149|262|2622|1|1|1156|19|208.24|12.49|220.73|7.29|15.96|72.88|40.60|94.76|35.74|
2452765|39344|1359|4921|1565837|1153|469|4921|1565837|1153|469|2|1|1157|17|2439.84|146.39|2586.23|43.41|1365.10|1659.09|499.68|281.07|1554.90|
2451214|7050|676|3713|221739|1318|1744|3713|221739|1318|1744|2|2|1159|2|128.44|11.55|139.99|92.14|29.84|115.59|9.76|3.09|133.53|
2451663|64043|356|5095|1045804|3313|22|5095|1045804|3313|22|2|2|1160|1|52.48|1.57|54.05|20.26|15.88|36.73|4.41|11.34|37.71|
2451868|70409|1099|1035|1420107|1179|2451|1035|1420107|1179|2451|2|1|1160|6|1216.62|36.49|1253.11|71.21|442.38|778.63|74.45|363.54|550.08|
2452068|18630|373|5975|1227761|747|2933|5975|1227761|747|2933|1|2|1161|48|1481.28|29.62|1510.90|38.47|330.72|503.63|948.32|29.33|398.81|
2451803|57713|664|5964|204768|6325|2129|5964|204768|6325|2129|1|1|1162|81|5303.07|477.27|5780.34|59.28|2849.58|5303.07|0.00|0.00|3386.13|
2452798|40555|1945|2629|1426897|5212|327|2629|1426897|5212|327|2|1|1163|21|391.02|15.64|406.66|33.88|638.19|211.15|16.18|163.69|687.71|
2452703|15335|102|1791|1280467|390|466|1791|1280467|390|466|2|1|1163|22|3993.88|239.63|4233.51|38.10|1774.96|3874.06|115.02|4.80|2052.69|
\N|\N|1684|\N|\N|\N|2853|3354|\N|\N|2853|\N|\N|1164|17|1436.84|\N|\N|\N|302.43|\N|650.32|240.53|401.53|
2451365|34811|1885|4506|271013|5073|133|4506|271013|5073|133|2|1|1164|20|263.20|15.79|278.99|63.70|275.00|118.44|92.64|52.12|354.49|
2452738|73213|43|5320|1618970|246|226|5320|1618970|246|226|2|1|1166|8|642.88|51.43|694.31|72.45|369.04|276.43|256.51|109.94|492.92|
2452554|30399|1775|896|1254113|2083|1300|896|1254113|2083|1300|1|1|1167|5|567.25|39.70|606.95|15.42|8.45|192.86|262.07|112.32|63.57|
2452315|40114|1565|3677|1233903|5729|755|3677|1233903|5729|755|1|2|1168|20|292.00|2.92|294.92|84.64|343.00|67.16|186.61|38.23|430.56|
\N|\N|532|5015|\N|4454|\N|\N|\N|4454|390|1|\N|1169|1|\N|0.00|55.94|\N|14.27|\N|19.13|2.13|19.48|
2452019|7286|302|2904|1313372|2640|1908|2904|1313372|2640|1908|1|2|1171|48|10.08|0.90|10.98|90.11|51.84|4.83|2.52|2.73|142.85|
2452283|28296|1505|2177|1788567|6157|1300|2177|1788567|6157|1300|1|2|1172|22|124.30|7.45|131.75|48.26|364.54|123.05|0.13|1.12|420.25|
2452429|54040|375|1440|1505805|1815|904|1440|1505805|1815|904|1|2|1172|5|23.35|1.16|24.51|60.37|31.90|16.57|3.25|3.53|93.43|
2452291|74844|429|3149|753797|445|2693|3149|753797|445|2693|1|2|1172|88|4263.60|255.81|4519.41|67.88|270.16|1193.80|1811.18|1258.62|593.85|
2451517|38594|1046|1916|1216492|5068|2444|1916|1216492|5068|2444|2|1|1173|96|659.52|6.59|666.11|51.86|229.44|606.75|39.57|13.20|287.89|
2451678|43014|1015|4289|620777|18|1059|4289|620777|18|1059|1|2|1173|2|54.84|2.74|57.58|90.79|83.98|1.09|12.90|40.85|177.51|
2452435|\N|1417|\N|1043006|\N|\N|3490|\N|5769|485|\N|\N|1175|16|1336.00|93.52|\N|70.95|756.16|841.68|\N|103.81|\N|
2451027|20155|1988|4701|312336|5924|959|4701|312336|5924|959|1|2|1177|33|678.81|20.36|699.17|60.60|235.95|291.88|259.24|127.69|316.91|
2451915|70847|1559|1595|1897476|6157|1238|1595|1897476|6157|1238|1|1|1179|12|228.00|15.96|243.96|82.38|285.00|150.48|32.55|44.97|383.34|
2451894|16146|1847|4809|1317713|5770|674|4809|1317713|5770|674|1|2|1179|36|187.92|13.15|201.07|63.17|399.96|142.81|30.67|14.44|476.28|
2452050|57055|254|4366|802252|3338|1024|4366|802252|3338|1024|1|1|1179|5|292.30|17.53|309.83|14.72|15.35|265.99|25.78|0.53|47.60|
2452499|27236|492|4043|1608229|3968|1354|4043|1608229|3968|1354|2|1|1180|63|7239.96|144.79|7384.75|74.44|4247.46|651.59|4611.85|1976.52|4466.69|
2452490|36808|655|2046|1534736|4579|269|2046|1534736|4579|269|1|2|1180|37|5366.48|375.65|5742.13|59.23|2493.43|3058.89|715.35|1592.24|2928.31|
2452468|45883|67|1103|1107959|2015|671|1103|1107959|2015|671|1|1|1180|1|157.71|4.73|162.44|59.63|39.42|12.61|39.17|105.93|103.78|
2451599|70242|466|1653|419548|2690|1585|1653|419548|2690|1585|2|1|1181|12|1570.08|125.60|1695.68|26.53|517.80|1428.77|100.33|40.98|669.93|
2451576|59156|1306|5614|488852|6890|1528|5614|488852|6890|1528|1|1|1181|8|188.08|5.64|193.72|72.48|188.08|171.15|2.70|14.23|266.20|
2451682|44007|1058|715|1309751|6459|2881|715|1309751|6459|2881|1|1|1181|66|7480.44|448.82|7929.26|28.15|2552.22|4114.24|1716.76|1649.44|3029.19|
2452615|73099|1575|4415|596965|2362|2112|4415|596965|2362|2112|1|1|1182|83|4894.51|48.94|4943.45|62.14|2446.84|1027.84|1121.33|2745.34|2557.92|
2452762|28789|187|5761|46142|4170|1998|5761|46142|4170|1998|2|1|1182|22|2122.78|84.91|2207.69|66.46|1243.22|1804.36|194.23|124.19|1394.59|
2452593|56990|517|4250|652802|954|1106|4250|652802|954|1106|1|2|1182|5|387.00|11.61|398.61|63.68|136.55|201.24|117.02|68.74|211.84|
2451343|\N|886|3380|350711|6089|\N|\N|\N|\N|1267|1|2|1183|8|14.80|\N|\N|98.21|\N|12.58|0.82|1.40|118.33|
2451293|76850|1444|3955|338388|4821|1654|3955|338388|4821|1654|1|2|1183|41|3803.57|266.24|4069.81|1.74|2535.85|608.57|1948.95|1246.05|2803.83|
2452415|30841|1113|459|1409061|5216|2371|459|1409061|5216|2371|1|1|1184|81|8939.16|804.52|9743.68|56.76|694.98|983.30|7398.94|556.92|1556.26|
2452344|48645|351|4767|1336198|2429|1860|4767|1336198|2429|1860|2|2|1184|28|1208.76|108.78|1317.54|59.78|890.68|217.57|475.77|515.42|1059.24|
2452420|58946|463|2689|256101|1160|2972|2689|256101|1160|2972|2|2|1185|17|1595.11|111.65|1706.76|48.50|334.39|1036.82|474.54|83.75|494.54|
2452238|50046|399|4063|1095892|521|303|4063|1095892|521|303|2|2|1185|2|224.74|11.23|235.97|63.72|161.82|24.72|54.00|146.02|236.77|
2452390|9526|1217|1948|236469|6143|2664|1948|236469|6143|2664|2|2|1185|77|3856.93|347.12|4204.05|28.26|5179.79|1002.80|2654.34|199.79|5555.17|
2451807|34412|313|5622|974332|6242|2952|5622|974332|6242|2952|2|2|1186|1|3.09|0.21|3.30|57.87|21.06|2.84|0.04|0.21|79.14|
2451184|45126|856|\N|\N|\N|2059|4820|442182|\N|2059|\N|2|1187|26|1269.32|88.85|1358.17|81.46|\N|583.88|\N|61.69|195.53|
2451329|18152|679|5831|427100|5969|2438|5831|427100|5969|2438|1|1|1187|40|5.60|0.39|5.99|96.54|82.40|1.51|3.92|0.17|179.33|
2451411|69234|1048|4692|1809370|95|973|4692|1809370|95|973|1|1|1188|52|536.64|48.29|584.93|55.64|1395.68|262.95|180.63|93.06|1499.61|
2451266|55732|1801|3399|446271|1943|15|3399|446271|1943|15|2|1|1188|32|147.84|11.82|159.66|76.72|10.88|141.92|0.94|4.98|99.42|
2451268|64111|1468|2747|1740510|226|942|2747|1740510|226|942|1|2|1188|44|638.88|51.11|689.99|75.10|1353.00|63.88|339.25|235.75|1479.21|
2451300|26963|1334|4284|1508156|2028|2100|4284|1508156|2028|2100|1|2|1189|28|1484.84|29.69|1514.53|33.08|864.08|14.84|499.80|970.20|926.85|
2452187|72420|1463|3720|468517|5241|1124|3720|468517|5241|1124|2|1|1190|81|351.54|17.57|369.11|30.74|72.09|108.97|53.36|189.21|120.40|
2451243|37265|764|5964|1372475|1339|1250|5964|1372475|1339|1250|2|2|1191|45|0.00|0.00|0.00|10.69|312.75|0.00|0.00|0.00|323.44|
2451287|75533|404|5155|1138065|6175|1638|5155|1138065|6175|1638|1|2|1191|24|385.68|30.85|416.53|29.71|819.84|104.13|247.76|33.79|880.40|
2451633|69335|1214|3830|1337198|2519|2287|3830|1337198|2519|2287|2|1|1192|10|111.50|1.11|112.61|88.39|34.50|23.41|77.51|10.58|124.00|
2451729|28936|1933|1427|1320965|2103|1841|1427|1320965|2103|1841|2|2|1192|34|2545.58|76.36|2621.94|84.97|2616.30|1527.34|203.64|814.60|2777.63|
\N|37264|1513|\N|1211782|5183|1984|3181|\N|5183|\N|1|2|1194|1|1.35|\N|1.37|\N|5.14|\N|0.04|\N|\N|
2451518|41194|1646|3409|546397|3785|1573|3409|546397|3785|1573|1|2|1194|35|702.45|35.12|737.57|3.23|432.25|533.86|136.55|32.04|470.60|
2451535|62491|398|4795|1661441|1687|2533|4795|1661441|1687|2533|1|1|1194|20|2500.00|225.00|2725.00|71.58|833.20|575.00|173.25|1751.75|1129.78|
2452710|21308|1753|5057|504726|4625|197|5057|504726|4625|197|2|2|1195|9|716.58|35.82|752.40|15.65|83.25|494.44|182.15|39.99|134.72|
2452464|72563|1050|1274|313516|205|447|1274|313516|205|447|1|1|1195|37|1979.87|138.59|2118.46|17.20|1576.94|1148.32|33.26|798.29|1732.73|
2452478|23281|139|1661|407691|921|1751|1661|407691|921|1751|2|2|1195|4|701.76|63.15|764.91|11.27|331.60|119.29|244.63|337.84|406.02|
2452558|21434|1068|2201|809440|3926|2212|2201|809440|3926|2212|1|1|1195|93|2025.54|101.27|2126.81|34.60|692.85|1174.81|110.59|740.14|828.72|
2451833|71380|79|3179|485352|5478|1651|3179|485352|5478|1651|1|1|1196|66|0.00|0.00|0.00|89.81|1904.10|0.00|0.00|0.00|1993.91|
2452394|27641|1830|3428|549520|3212|704|3428|549520|3212|704|1|2|1197|1|2.72|0.21|2.93|1.64|14.20|0.35|0.11|2.26|16.05|
2452227|79554|1035|4702|1329274|3446|2218|4702|1329274|3446|2218|2|2|1198|2|51.22|4.09|55.31|78.23|96.42|8.70|39.11|3.41|178.74|
2451129|57088|1952|307|1322677|247|217|307|1322677|247|217|2|2|1201|58|838.10|67.04|905.14|1.56|588.12|167.62|53.63|616.85|656.72|
2451971|49268|992|3758|776568|4178|2235|3758|776568|4178|2235|2|1|1203|17|274.89|13.74|288.63|24.95|710.09|104.45|74.99|95.45|748.78|
2452193|31426|680|3754|279629|6304|2779|3754|279629|6304|2779|2|2|1203|15|9.75|0.78|10.53|87.05|39.00|0.68|7.89|1.18|126.83|
2451605|48973|880|2676|915427|3378|976|2676|915427|3378|976|1|1|1204|18|840.06|0.00|840.06|50.78|335.88|764.45|18.14|57.47|386.66|
2451752|16261|248|3446|965391|3383|1728|3446|965391|3383|1728|2|2|1204|60|828.60|41.43|870.03|7.54|1074.00|812.02|7.95|8.63|1122.97|
2451607|68698|991|5514|605342|723|1504|5514|605342|723|1504|1|1|1204|43|923.64|73.89|997.53|38.93|733.58|175.49|411.48|336.67|846.40|
2452240|47294|1517|4029|1243174|5919|1464|4029|1243174|5919|1464|1|1|1207|56|2035.04|122.10|2157.14|19.23|1061.76|488.40|123.73|1422.91|1203.09|
2452465|73994|1061|3694|899987|4680|1926|3694|899987|4680|1926|1|1|1207|11|1368.29|95.78|1464.07|33.83|884.07|533.63|534.18|300.48|1013.68|
2452295|71683|1359|349|890692|5082|1272|349|890692|5082|1272|2|2|1207|18|1242.36|37.27|1279.63|72.13|506.16|273.31|203.50|765.55|615.56|
2451512|37059|1288|3266|1055649|1679|1662|3266|1055649|1679|1662|2|2|1208|18|83.16|4.98|88.14|4.34|93.42|23.28|6.58|53.30|102.74|
2451430|62865|562|5739|1749877|1168|2906|5739|1749877|1168|2906|1|2|1208|2|62.66|3.13|65.79|14.87|30.16|6.89|19.51|36.26|48.16|
2451379|34090|742|1327|443991|5855|1766|1327|443991|5855|1766|2|2|1208|22|4264.26|255.85|4520.11|88.70|1405.80|596.99|660.10|3007.17|1750.35|
2452786|70798|549|402|508098|1441|337|402|508098|1441|337|2|1|1211|42|6887.16|275.48|7162.64|19.04|4081.14|1101.94|5033.14|752.08|4375.66|
2452572|83267|757|5607|144611|4015|2372|5607|144611|4015|2372|1|1|1211|14|1430.38|85.82|1516.20|30.07|678.86|801.01|610.48|18.89|794.75|
2451712|42781|740|3625|358953|281|409|3625|358953|281|409|1|1|1212|4|88.80|0.88|89.68|78.58|1.88|58.60|8.45|21.75|81.34|
2451886|66323|457|4481|267200|3072|991|4481|267200|3072|991|1|1|1213|12|410.16|0.00|410.16|60.69|320.40|73.82|124.44|211.90|381.09|
2452072|46024|983|3206|82705|6651|150|3206|82705|6651|150|2|1|1213|42|560.28|22.41|582.69|34.00|154.98|330.56|20.67|209.05|211.39|
