2451683|50896|619|5165|1905364|2316|1315|5897|864914|2036|1805|1|2307|5|1|2|3058|9|1057.05|31.71|1088.76|76.67|10.53|623.65|147.35|286.05|118.91|
2451663|58038|832|\N|96547|3691|\N|2964|244971|\N|2668|2|2311|4|1|1|3059|\N|\N|\N|\N|11.29|362.04|319.35|667.13|\N|\N|
2451585|43017|1390|1450|96547|3691|2588|3652|827468|4923|1025|2|2362|17|1|2|3059|1|2.14|0.12|2.26|27.22|6.44|0.17|1.75|0.22|33.78|
2451581|65940|388|1450|96547|3691|2588|4687|1263066|7095|477|2|2288|10|1|2|3059|24|450.72|27.04|477.76|51.74|259.44|171.27|106.19|173.26|338.22|
2451629|71524|1646|5421|306911|6801|1491|5076|1342835|1066|1897|2|2944|16|1|2|3062|8|25.68|1.54|27.22|97.36|72.80|19.51|0.49|5.68|171.70|
2451645|12949|1058|5421|306911|6801|1491|4068|706385|3250|2515|2|2080|10|1|1|3062|79|507.18|0.00|507.18|76.28|8458.53|319.52|105.08|82.58|8534.81|
2451655|54128|1316|2724|336075|273|1624|3758|587425|4504|583|1|2928|20|1|2|3065|12|306.24|3.06|309.30|44.71|581.88|211.30|90.19|4.75|629.65|
2451524|31550|1736|2724|336075|273|1624|4931|1686881|5416|2198|1|2295|17|1|2|3065|76|1699.36|118.95|1818.31|95.97|277.40|186.92|1406.56|105.88|492.32|
2451656|70167|262|6|1180169|5932|2295|426|18588|199|1457|2|2137|10|1|2|3066|34|2470.44|24.70|2495.14|59.63|1204.96|1877.53|207.51|385.40|1289.29|
2451619|46654|1244|429|613533|2237|2541|5828|1055626|7010|594|2|3014|19|1|1|3067|9|278.10|22.24|300.34|89.99|161.46|139.05|116.80|22.25|273.69|
2451658|31642|442|5038|302380|4075|1617|796|398099|2707|2868|2|2117|11|1|2|3069|83|4584.09|412.56|4996.65|34.50|5730.32|1191.86|2747.70|644.53|6177.38|
2451486|14662|1102|5038|302380|4075|1617|1538|160241|2847|1253|2|2958|18|1|2|3069|43|5434.77|163.04|5597.81|9.39|2840.58|3315.20|148.36|1971.21|3013.01|
2451529|25643|739|1278|457549|\N|\N|\N|\N|5674|\N|1|\N|\N|\N|2|3072|\N|1456.28|116.50|\N|\N|\N|655.32|192.23|\N|777.28|
2451550|77107|1423|4739|440191|3196|1648|3200|552710|3570|1230|1|2931|3|1|2|3073|78|7739.94|541.79|8281.73|30.72|2702.70|5804.95|1857.59|77.40|3275.21|
2451613|61825|1966|4851|213625|4799|1173|1558|1567683|2892|2901|1|2922|1|1|2|3074|38|3228.48|225.99|3454.47|11.52|4136.68|2421.36|104.92|702.20|4374.19|
2451696|17800|1927|461|105364|6267|1370|2066|602020|5181|2742|2|2129|12|1|1|3075|4|13.04|0.78|13.82|6.49|280.80|8.99|2.43|1.62|288.07|
2451500|49461|1948|1640|1799743|5446|749|759|1431981|5368|908|1|2066|2|1|1|3077|86|0.00|0.00|0.00|84.21|38.70|0.00|0.00|0.00|122.91|
2451594|68573|536|1640|1799743|5446|749|5645|1859130|3429|175|1|2327|19|1|2|3077|6|123.78|0.00|123.78|5.61|67.50|63.12|52.16|8.50|73.11|
2451532|73075|508|5785|1076496|5607|1071|1202|1736112|5696|2080|2|2063|12|1|2|3078|14|2387.70|23.87|2411.57|79.78|1234.94|23.87|2127.44|236.39|1338.59|
2451577|48538|1354|\N|\N|1749|1464|3699|\N|3815|2119|\N|3024|4|\N|\N|3079|1|48.21|2.41|\N|27.95|\N|1.44|30.86|\N|81.17|
2451554|30273|1240|3535|454282|1076|1823|1732|1276730|3524|2765|2|2306|1|1|1|3085|11|312.84|28.15|340.99|14.41|156.42|0.00|100.10|212.74|198.98|
2451544|16826|1129|5087|1480912|2337|1562|782|1705991|6247|503|1|2930|18|1|2|3088|21|880.11|52.80|932.91|5.82|222.81|730.49|7.48|142.14|281.43|
2451602|337|889|5008|1395927|2446|565|24|686671|6815|359|2|2127|4|1|2|3089|2|90.62|8.15|98.77|24.37|23.64|85.18|0.70|4.74|56.16|
2451626|64416|904|5062|393636|5763|1737|1669|1572226|2794|2162|1|2136|6|1|2|3090|83|4230.51|253.83|4484.34|56.37|4711.08|1099.93|1847.04|1283.54|5021.28|
2451541|52556|1189|764|349128|4739|2103|764|349128|2549|2103|2|2122|11|1|2|3091|11|163.68|1.63|165.31|22.66|5.06|88.38|52.71|22.59|29.35|
2451681|65304|1904|764|349128|4739|2103|4138|913101|6894|1840|2|2356|19|1|1|3091|22|57.42|4.01|61.43|95.52|431.42|36.17|9.13|12.12|530.95|
2451521|71418|427|4034|24943|3052|1714|4009|99734|1848|1409|2|2315|12|1|2|3094|13|398.84|0.00|398.84|95.79|205.40|0.00|394.85|3.99|301.19|
2451636|82203|1748|4034|24943|3052|1714|2807|1408746|6728|2863|2|2103|15|1|2|3094|27|534.87|0.00|534.87|5.25|534.87|21.39|446.72|66.76|540.12|
2451602|71451|1060|4034|24943|3052|1714|4318|641268|3123|825|2|2935|17|1|1|3094|52|1178.84|82.51|1261.35|34.56|434.20|306.49|854.90|17.45|551.27|
2451558|34397|1192|3744|1698057|3970|1083|4997|116901|4985|2869|2|2937|14|1|2|3097|6|210.12|14.70|224.82|46.82|117.96|23.11|59.84|127.17|179.48|
2451598|62294|1438|3744|1698057|3970|1083|3744|1698057|1900|1083|2|2080|15|1|2|3097|27|2584.44|180.91|2765.35|33.44|1421.28|1731.57|383.79|469.08|1635.63|
2451571|44961|1963|4471|628103|5782|1214|5512|171092|6523|354|1|2271|1|1|2|3099|76|6965.40|417.92|7383.32|39.80|4277.28|6408.16|128.16|429.08|4735.00|
2451565|62390|1960|4471|628103|5782|1214|2827|140839|4854|2069|1|2962|7|1|1|3099|74|1710.88|34.21|1745.09|33.48|1124.80|598.80|800.69|311.39|1192.49|
2451592|68959|976|4088|1557227|2719|2458|318|1411281|2159|2237|1|2067|11|1|2|3100|1|53.60|3.21|56.81|42.48|36.26|25.19|28.41|0.00|81.95|
2451571|34250|463|3269|881853|2390|1527|5780|902182|6304|1779|2|2102|5|1|2|3102|4|383.68|23.02|406.70|36.26|94.76|80.57|172.77|130.34|154.04|
2451507|64338|1141|3269|881853|2390|1527|3408|1354591|2540|1289|2|2160|3|1|1|3102|11|8.25|0.57|8.82|83.12|54.23|4.95|1.48|1.82|137.92|
2451552|46950|1297|3506|392932|6311|1290|3506|392932|3690|1290|2|2065|2|1|1|3105|15|86.70|0.86|87.56|13.99|20.10|10.40|13.73|62.57|34.95|
2451691|30245|127|3506|392932|6311|1290|1887|1206396|3300|4|2|2129|16|1|2|3105|12|233.64|2.33|235.97|28.18|93.36|217.28|8.83|7.53|123.87|
2451650|61561|590|568|356238|4308|1978|3931|198373|3330|534|2|2057|19|1|2|3106|12|291.96|17.51|309.47|68.79|134.40|268.60|22.65|0.71|220.70|
2451634|71881|535|2778|906921|5864|2854|4941|116236|1889|2542|1|2054|1|1|2|3107|46|264.04|5.28|269.32|6.55|40.48|97.69|123.09|43.26|52.31|
2451679|73689|1132|2778|906921|5864|2854|2619|608340|1170|2600|1|2926|3|1|1|3107|15|592.50|47.40|639.90|86.12|137.70|130.35|36.97|425.18|271.22|
2451582|73300|55|932|590488|4797|2106|3411|1119187|3220|253|2|2091|19|1|1|3109|31|2266.41|67.99|2334.40|99.29|1608.28|883.89|1341.04|41.48|1775.56|
2451575|38889|154|4503|33598|2693|588|5966|878937|2426|68|1|2360|1|1|2|3110|54|3087.18|216.10|3303.28|48.44|3722.76|3056.30|19.45|11.43|3987.30|
2451634|58784|511|4059|1409511|6116|368|2085|717658|2725|2745|2|2121|6|1|2|3114|75|447.75|8.95|456.70|88.19|895.50|443.27|4.21|0.27|992.64|
2451640|48791|176|4059|1409511|6116|368|2463|1738822|6190|1358|2|2366|15|1|1|3114|23|1542.61|0.00|1542.61|38.38|428.49|1450.05|41.65|50.91|466.87|
2451607|50699|1174|626|1513064|6302|140|5473|30534|6014|2247|2|2129|6|1|1|3115|6|482.46|33.77|516.23|36.29|253.92|106.14|267.18|109.14|323.98|
2451672|73135|418|626|1513064|6302|140|3233|784838|797|1556|2|2329|13|1|2|3115|4|26.68|1.86|28.54|55.82|66.76|19.47|4.47|2.74|124.44|
2451588|61799|559|1127|841347|\N|\N|4145|\N|6753|\N|2|\N|\N|1|\N|3117|\N|\N|0.93|\N|\N|\N|\N|10.32|\N|\N|
2451571|15082|1370|5824|678736|448|2913|4609|694200|1752|1104|1|2270|7|1|1|3118|38|782.80|31.31|814.11|82.63|198.74|101.76|640.17|40.87|312.68|
2451625|26244|1190|1817|1389445|5073|701|4491|1889110|794|1566|2|2988|7|1|1|3119|44|109.56|1.09|110.65|34.88|88.44|79.97|28.11|1.48|124.41|
2451498|65619|1195|31|53037|796|1955|5158|110756|3220|1284|2|2085|3|1|1|3122|3|372.24|0.00|372.24|41.25|17.70|338.73|23.79|9.72|58.95|
2451669|2898|370|411|10876|1741|606|3525|865983|5195|54|1|2143|17|1|2|3124|85|957.95|86.21|1044.16|67.96|702.10|766.36|145.60|45.99|856.27|
2451557|23793|332|411|10876|1741|606|5380|888932|3969|2206|1|2984|10|1|2|3124|75|6186.00|494.88|6680.88|5.42|6186.00|6186.00|0.00|0.00|6686.30|
2451662|25403|1696|3298|1410710|4122|2487|2091|219527|291|2008|1|2138|6|1|1|3127|8|445.76|13.37|459.13|47.83|46.88|369.98|61.38|14.40|108.08|
2451525|82047|1729|2703|333220|937|54|2247|1013789|1387|1738|1|2152|5|1|1|3128|7|751.59|15.03|766.62|33.77|528.43|450.95|210.44|90.20|577.23|
2451611|41253|1228|5270|1432900|5283|1266|5917|400434|6169|2857|2|2127|1|1|1|3129|17|1623.50|32.47|1655.97|26.82|891.65|974.10|279.24|370.16|950.94|
2451598|65829|1478|3359|1051084|1256|1828|1947|1308314|6879|291|2|2373|7|1|2|3131|53|189.74|9.48|199.22|13.30|3705.23|165.07|22.20|2.47|3728.01|
2451674|77851|1525|4603|908811|3772|780|40|1874829|3087|1498|2|2994|5|1|2|3132|3|67.17|4.70|71.87|97.95|25.17|26.86|29.82|10.49|127.82|
2451608|74071|94|4487|136145|4156|814|3824|1913396|2262|528|2|2358|13|1|1|3135|48|3326.40|199.58|3525.98|29.85|617.28|731.80|2412.97|181.63|846.71|
2451686|70352|2000|4487|136145|4156|814|1522|370145|4583|221|\N|\N|\N|\N|1|3135|\N|\N|15.60|\N|65.63|624.02|31.20|\N|1100.78|705.25|
2451653|64184|1921|4487|136145|4156|814|3589|1616418|4883|748|2|2991|10|1|1|3135|7|880.53|17.61|898.14|74.95|151.34|105.66|720.62|54.25|243.90|
2451603|31086|1514|4487|136145|4156|814|4487|136145|550|814|2|2946|17|1|2|3135|48|133.92|8.03|141.95|71.83|221.28|81.69|34.99|17.24|301.14|
2451631|21463|61|5116|524865|1861|1857|2642|560991|6225|2812|1|2153|20|1|1|3136|16|564.96|0.00|564.96|62.29|225.92|158.18|12.20|394.58|288.21|
2451533|35180|284|648|65342|6389|2836|4206|1452768|1037|353|2|2069|1|1|2|3137|9|44.82|1.34|46.16|20.20|233.19|34.51|3.29|7.02|254.73|
2451566|24288|979|5783|600760|5290|1867|5533|1797366|7139|712|1|2062|11|1|2|3138|3|5.31|0.37|5.68|30.20|111.96|3.61|0.20|1.50|142.53|
2451528|29946|670|4852|1231018|1184|797|557|1441400|3244|288|2|2131|13|1|2|3139|39|6154.98|430.84|6585.82|21.66|3644.55|3754.53|720.13|1680.32|4097.05|
2451625|70167|1738|4039|1312373|3954|1088|2709|665257|6799|1741|1|2288|14|1|2|3140|24|1047.12|31.41|1078.53|45.66|886.08|31.41|1015.71|0.00|963.15|
2451546|61569|337|4039|1312373|3954|1088|4039|1312373|2477|1088|1|2358|12|1|2|3140|2|251.46|20.11|271.57|39.42|105.60|100.58|72.42|78.46|165.13|
2451653|65204|145|631|152179|174|369|4418|1476240|733|2026|1|2115|5|1|1|3141|10|231.70|13.90|245.60|19.46|26.90|178.40|4.79|48.51|60.26|
2451590|65976|718|2430|1812438|5293|548|330|1147123|379|1988|2|2140|9|1|1|3143|4|46.16|2.30|48.46|39.28|26.92|10.15|28.08|7.93|68.50|
2451641|3349|1411|1628|1025957|3086|815|3500|33489|3403|564|2|2970|6|1|1|3144|40|1147.60|91.80|1239.40|8.97|652.00|975.46|74.02|98.12|752.77|
2451665|40153|436|3129|1628106|2283|1260|1734|131472|1059|1846|2|2091|14|1|1|3145|53|5736.72|458.93|6195.65|50.71|115.54|3556.76|1678.56|501.40|625.18|
2451647|79971|392|769|1683578|1140|902|3281|1884533|2564|1395|1|2160|15|1|1|3146|1|112.11|6.72|118.83|98.26|57.11|98.65|9.42|4.04|162.09|
2451650|44042|1886|1212|1489303|5394|1838|5317|1309636|1168|653|2|2119|9|1|2|3147|3|238.92|16.72|255.64|2.59|76.02|69.28|156.06|13.58|95.33|
2451670|77008|1603|1212|1489303|5394|1838|4052|575694|2935|2623|2|2143|7|1|1|3147|8|711.36|42.68|754.04|73.59|96.56|327.22|253.53|130.61|212.83|
2451660|31671|799|2716|1158736|6756|976|188|1027206|1982|1911|2|2154|5|1|1|3150|18|257.22|0.00|257.22|42.15|605.34|151.75|21.09|84.38|647.49|
2451582|61114|127|3935|926214|5693|2372|75|1557788|5612|2836|2|2934|1|1|2|3154|77|331.10|9.93|341.03|70.35|331.10|297.99|15.56|17.55|411.38|
2451604|62086|1480|3935|926214|5693|2372|5779|1580746|5936|1726|2|2308|16|1|2|3154|4|234.12|21.07|255.19|84.76|30.96|191.97|12.22|29.93|136.79|
2451525|25485|1858|2149|646388|3427|1666|4927|1895301|4425|2749|1|2144|1|1|2|3155|52|3075.28|215.26|3290.54|39.42|470.08|1076.34|1079.42|919.52|724.76|
2451714|41768|1528|2149|646388|3427|1666|1205|833062|3003|344|1|2106|7|1|2|3155|46|23.46|1.64|25.10|31.43|12.88|14.31|3.29|5.86|45.95|
2451659|20206|1441|3235|543852|2869|39|3199|1193157|4954|2551|1|2154|2|1|1|3157|80|3137.60|156.88|3294.48|90.28|2036.80|1631.55|933.75|572.30|2283.96|
2451593|37395|1742|3068|1451256|2691|2326|3623|61318|200|2482|2|2120|14|1|1|3161|1|0.31|0.02|0.33|95.78|1.63|0.26|0.03|0.02|97.43|
2451576|32055|178|3068|1451256|2691|2326|3366|70949|948|1572|2|2988|18|1|2|3161|15|477.00|23.85|500.85|95.91|124.35|467.46|6.48|3.06|244.11|
2451570|65426|346|5163|1226152|2294|683|2829|1726666|5836|453|1|2058|10|1|1|3163|1|54.37|1.63|56.00|88.10|14.41|22.29|24.38|7.70|104.14|
2451621|29295|1772|5163|1226152|2294|683|2880|963134|1577|420|1|2079|16|1|1|3163|15|403.20|8.06|411.26|86.84|630.15|245.95|77.05|80.20|725.05|
2451534|66481|1405|5163|1226152|2294|683|3129|716407|3476|1392|1|2347|6|1|1|3163|81|7281.09|582.48|7863.57|26.50|363.69|5679.25|400.46|1201.38|972.67|
2451623|45133|1273|4933|1735942|2104|1113|3738|1159457|5772|2134|1|2336|13|1|2|3164|40|2352.00|70.56|2422.56|4.07|94.00|2187.36|54.33|110.31|168.63|
2451655|76482|1300|4933|1735942|2104|1113|628|1149018|518|2018|1|2942|5|1|1|3164|86|4559.72|182.38|4742.10|22.40|273.48|227.98|3552.02|779.72|478.26|
2451734|62480|1354|3232|271720|5408|1096|4651|111385|6358|2131|1|2058|10|1|2|3165|31|2223.94|44.47|2268.41|47.97|1312.23|1645.71|427.89|150.34|1404.67|
2451620|33895|1978|5369|221111|4853|395|3458|1056168|3621|1521|1|2290|7|1|2|3166|21|458.22|13.74|471.96|58.07|189.84|252.02|26.80|179.40|261.65|
2451561|72714|1882|5369|221111|4853|395|2466|594896|443|2590|1|2140|11|1|2|3166|59|921.58|73.72|995.30|63.37|562.86|525.30|138.69|257.59|699.95|
2451578|70761|1916|3709|976287|2465|643|5425|622364|1581|551|1|2115|15|1|2|3167|28|2129.40|170.35|2299.75|82.14|1199.52|149.05|217.83|1762.52|1452.01|
2451647|35563|1924|1319|504182|1492|2355|893|1763181|6296|1611|1|2147|9|1|2|3168|28|1117.20|55.86|1173.06|6.60|259.28|1094.85|18.10|4.25|321.74|
2451661|36629|1922|5103|243238|973|1908|5103|243238|5162|1908|1|2123|13|1|2|3170|53|4466.31|89.32|4555.63|8.15|2505.31|1563.20|1945.08|958.03|2602.78|
2451604|35397|1630|5983|1757351|2272|2640|629|1001756|3188|20|1|2336|3|1|1|3171|82|747.02|0.00|747.02|93.32|253.38|67.23|271.91|407.88|346.70|
2451662|58103|337|4981|998241|301|2761|748|376156|6871|2833|2|2133|12|1|1|3174|22|817.08|65.36|882.44|25.43|391.16|367.68|202.23|247.17|481.95|
2451514|7370|1855|4981|998241|301|2761|5999|970742|992|2289|2|2323|6|1|1|3174|4|90.76|4.53|95.29|24.90|44.36|68.97|12.42|9.37|73.79|
2451535|76089|691|5782|907561|540|1519|4009|410848|721|1441|2|2921|7|1|2|3176|10|278.50|0.00|278.50|44.11|160.90|194.95|81.87|1.68|205.01|
2451532|72986|818|1001|616900|3646|2145|4769|873499|5231|2010|1|2281|6|1|1|3177|70|4702.60|47.02|4749.62|42.82|2028.60|1128.62|2609.00|964.98|2118.44|
2451646|68744|1792|1001|616900|3646|2145|3003|723824|1929|634|1|2140|2|1|2|3177|4|62.96|3.77|66.73|71.24|86.56|27.07|8.97|26.92|161.57|
2451587|38295|598|1001|616900|3646|2145|1001|616900|5935|2145|1|2149|8|1|2|3177|25|862.50|69.00|931.50|86.96|1770.75|353.62|427.45|81.43|1926.71|
2451571|52581|715|4712|1492270|4581|739|2717|273848|6561|2321|1|2334|7|1|2|3179|7|26.81|1.07|27.88|21.83|28.42|26.27|0.27|0.27|51.32|
2451608|66035|667|4490|1905696|1702|308|3509|602885|7121|2957|1|2990|5|1|1|3181|79|275.71|5.51|281.22|14.46|246.48|242.62|30.44|2.65|266.45|
2451592|30765|1220|3185|743971|1157|1943|4579|1484563|2009|1808|2|2142|19|1|1|3182|24|1639.68|98.38|1738.06|88.54|47.52|524.69|245.29|869.70|234.44|
2451582|52773|962|3185|743971|1157|1943|4481|70848|4794|1740|2|2922|5|1|2|3182|9|668.61|46.80|715.41|13.32|686.70|595.06|13.23|60.32|746.82|
2451662|69097|172|3535|1722051|5367|2083|5096|1074136|2135|934|1|2150|4|1|1|3183|2|224.38|4.48|228.86|32.27|15.58|130.14|44.29|49.95|52.33|
2451553|63415|1246|3535|1722051|5367|2083|1947|72893|3136|179|1|2973|8|1|2|3183|1|5.02|0.30|5.32|94.70|3.35|3.16|0.18|1.68|98.35|
2451687|18336|1990|3483|516735|2034|1733|2205|1360483|3169|408|1|2159|12|1|1|3185|12|480.60|19.22|499.82|0.84|136.56|72.09|204.25|204.26|156.62|
2451558|24621|1525|2379|1281714|5449|1584|317|1488391|4300|2656|2|2957|17|1|2|3186|18|419.40|12.58|431.98|2.85|1296.72|218.08|161.05|40.27|1312.15|
2451577|49362|362|3595|1479012|1582|2199|538|480733|4905|2477|1|2110|13|1|1|3187|60|2452.20|196.17|2648.37|94.17|3805.80|1593.93|763.86|94.41|4096.14|
2451578|20886|799|5409|1418876|743|2010|4811|641500|393|2133|2|2352|6|1|1|3188|26|648.18|0.00|648.18|23.59|192.92|563.91|30.33|53.94|216.51|
2451530|23585|1166|3674|396397|3473|196|4408|1726995|6505|568|2|2340|4|1|1|3190|12|2082.96|187.46|2270.42|86.70|249.00|1541.39|449.50|92.07|523.16|
2451634|40154|1310|1802|860135|68|401|3141|1213169|7041|913|1|2356|2|1|1|3191|7|62.09|3.72|65.81|79.46|39.20|3.10|26.54|32.45|122.38|
2451579|76272|1802|1636|1126300|2117|1581|3509|242249|5879|1309|1|2114|19|1|1|3193|3|71.07|4.26|75.33|71.69|0.00|63.25|4.92|2.90|75.95|
2451677|27671|1735|2567|482726|4838|997|175|220235|2381|1927|1|2970|5|1|1|3194|60|138.00|5.52|143.52|51.97|1246.80|8.28|84.31|45.41|1304.29|
2451659|66795|1387|2567|482726|4838|997|3679|810079|4809|2586|1|2956|10|1|2|3194|19|1379.78|41.39|1421.17|80.08|1217.52|1269.39|8.83|101.56|1338.99|
2451694|60646|643|4790|1874442|5247|252|4539|922510|3430|997|1|2370|4|1|1|3195|66|7692.96|307.71|8000.67|46.63|2291.52|3923.40|263.86|3505.70|2645.86|
2451658|39052|1490|2246|105675|2257|886|4656|55427|4237|2800|2|2959|3|1|2|3196|8|1251.68|112.65|1364.33|38.07|0.00|1176.57|66.09|9.02|150.72|
2451641|62071|1928|5661|74317|1326|1382|1674|1502358|2068|2178|1|2135|1|1|1|3199|14|1302.14|65.10|1367.24|96.86|131.46|442.72|25.78|833.64|293.42|
2451680|43194|481|2340|908142|3944|2946|3773|1011102|6946|2143|1|2376|8|1|1|3200|7|948.57|85.37|1033.94|8.43|653.10|692.45|20.48|235.64|746.90|
2451689|46640|763|\N|194670|7200|\N|\N|\N|\N|\N|\N|\N|15|1|1|3202|\N|\N|67.37|815.99|\N|315.18|\N|319.21|70.08|\N|
2451509|18845|724|3340|194670|7200|2883|4173|1692291|1485|879|1|2960|14|1|1|3202|14|289.38|26.04|315.42|51.43|578.76|54.98|114.85|119.55|656.23|
2451629|6547|1606|3340|194670|7200|2883|5887|1258518|1655|2192|1|2071|3|1|2|3202|1|38.28|3.06|41.34|83.48|29.35|13.01|25.27|0.00|115.89|
2451536|34452|1918|1118|1582350|4382|1214|3137|1326443|4147|1851|2|2985|16|1|2|3203|9|320.04|25.60|345.64|53.89|506.70|233.62|79.50|6.92|586.19|
2451589|37061|1309|4329|1228666|5003|2340|4991|62255|4720|2185|1|2368|13|1|2|3204|68|13087.28|392.61|13479.89|28.43|2484.72|9946.33|2418.53|722.42|2905.76|
2451695|71606|1816|5748|1416702|5656|2010|5748|1416702|1095|2010|1|2358|16|1|2|3205|27|922.86|27.68|950.54|32.01|738.45|535.25|267.45|120.16|798.14|
2451532|81483|376|3789|1635876|5516|2603|1462|1742525|7084|1043|2|2152|20|1|2|3207|81|1560.06|15.60|1575.66|92.41|1456.38|655.22|226.21|678.63|1564.39|
2451663|61047|668|3789|1635876|5516|2603|3789|1635876|5976|2603|2|2066|20|1|1|3207|6|71.70|0.71|72.41|7.61|170.82|21.51|30.61|19.58|179.14|
2451587|70459|1804|2819|864712|2252|2145|429|920378|1353|1011|2|2136|19|1|1|3208|3|186.78|1.86|188.64|93.54|32.07|123.27|19.68|43.83|127.47|
2451687|66896|1664|2819|864712|2252|2145|2981|1471573|5627|2928|2|2126|10|1|1|3208|15|68.25|6.14|74.39|19.70|91.05|17.74|8.08|42.43|116.89|
2451588|75776|1585|\N|\N|\N|\N|\N|177111|1175|1592|2|2151|\N|\N|2|3208|\N|1662.88|83.14|1746.02|1.31|773.30|931.21|460.95|\N|\N|
2451603|70706|1664|1675|883095|2162|782|1675|883095|5153|782|1|2155|20|1|2|3211|1|13.51|0.67|14.18|25.35|20.26|7.16|4.82|1.53|46.28|
2451543|48363|1984|1231|1348977|1876|1422|1768|882186|646|306|1|2302|19|1|1|3213|40|3266.40|228.64|3495.04|22.41|371.20|1469.88|467.09|1329.43|622.25|
2451665|48265|22|1231|1348977|1876|1422|1573|82602|1559|269|1|2148|13|1|2|3213|71|982.64|49.13|1031.77|83.75|2358.62|589.58|113.98|279.08|2491.50|
2451649|67620|553|1231|1348977|1876|1422|5672|1614889|1311|1733|1|2998|12|1|2|3213|23|1656.23|49.68|1705.91|98.76|709.78|49.68|449.83|1156.72|858.22|
2451703|44358|1606|3534|1218674|2661|1|852|940713|3699|485|1|2130|16|1|2|3216|16|171.68|13.73|185.41|25.16|218.08|65.23|25.54|80.91|256.97|
2451582|74415|1844|3382|676014|4646|2878|4769|1883124|2514|2457|2|2077|20|1|2|3217|57|4477.35|223.86|4701.21|35.10|1000.35|313.41|2123.60|2040.34|1259.31|
2451602|43605|520|5360|1811119|2878|84|5381|984283|4225|1520|2|2063|12|1|2|3219|8|1572.48|62.89|1635.37|57.02|471.76|801.96|408.37|362.15|591.67|
2451566|49269|578|5360|1811119|2878|84|3121|286142|2284|1473|2|2965|20|1|1|3219|7|422.38|8.44|430.82|40.18|109.90|401.26|10.13|10.99|158.52|
2451556|67735|937|5882|515844|1806|1568|5935|607683|2384|438|2|2350|14|1|1|3221|16|602.08|30.10|632.18|6.37|259.52|397.37|34.80|169.91|295.99|
2451583|16063|646|5569|613778|7140|1149|5888|1209344|3286|1028|1|2371|14|1|2|3222|4|34.44|1.03|35.47|90.43|0.00|2.75|18.06|13.63|91.46|
2451612|58186|1000|1422|720088|5507|1973|1422|720088|2810|1973|1|2081|12|1|2|3224|6|227.82|18.22|246.04|21.82|434.94|134.41|24.28|69.13|474.98|
2451637|65243|145|1422|720088|5507|1973|121|1177828|639|2803|1|2120|9|1|2|3224|6|31.08|0.93|32.01|82.10|84.96|9.63|11.15|10.30|167.99|
2451560|71945|124|3254|192909|4164|419|2205|1015871|2742|213|1|2303|13|1|1|3225|49|2749.39|137.46|2886.85|45.97|0.00|247.44|2076.61|425.34|183.43|
2451668|24334|1600|3247|847445|1596|1794|298|1741064|2757|850|1|2332|16|1|2|3228|6|62.40|4.99|67.39|6.89|6.30|57.40|3.55|1.45|18.18|
2451675|40663|1472|1057|1715430|4650|23|1057|1715430|6074|23|1|2963|10|1|1|3230|8|552.16|0.00|552.16|75.31|786.48|552.16|0.00|0.00|861.79|
2451608|84987|386|4206|318600|2994|2988|4964|909578|4958|2691|1|2982|17|1|1|3233|50|517.50|46.57|564.07|32.43|617.00|465.75|13.45|38.30|696.00|
2451653|64091|644|4206|318600|2994|2988|1911|950041|2515|1742|1|2358|17|1|2|3233|31|1628.12|81.40|1709.52|25.17|762.91|1497.87|54.70|75.55|869.48|
2451617|62736|1702|1417|652781|6592|356|1073|680478|952|2226|2|2282|1|1|2|3234|21|665.28|59.87|725.15|3.58|224.49|405.82|194.59|64.87|287.94|
2451567|39186|865|1417|652781|6592|356|2243|435822|5071|120|2|2371|7|1|1|3234|2|45.12|3.15|48.27|84.18|4.36|2.70|28.84|13.58|91.69|
2451674|54984|1166|1417|652781|6592|356|5608|174460|1520|1227|2|2128|1|1|2|3234|1|13.86|0.41|14.27|79.30|3.89|8.73|0.56|4.57|83.60|
2451608|55736|1768|3125|1735342|5559|1976|3083|162822|1613|1804|2|2103|17|1|1|3235|36|654.84|52.38|707.22|63.90|173.52|301.22|74.26|279.36|289.80|
2451684|71843|439|\N|1681374|176|2778|4321|56935|2178|\N|\N|2371|4|\N|\N|3238|59|\N|\N|\N|82.97|253.70|\N|98.38|94.53|348.18|
2451573|54936|860|1593|1040686|532|178|5050|1248854|817|133|1|2977|15|1|1|3239|3|20.94|1.04|21.98|73.55|10.11|6.28|13.34|1.32|84.70|
2451588|46376|994|4431|869611|6391|1371|2663|882545|187|2676|1|2093|2|1|2|3242|8|36.24|1.08|37.32|29.79|2.56|28.62|4.26|3.36|33.43|
2451540|59265|104|4431|869611|6391|1371|3322|278771|5814|1810|1|2102|19|1|1|3242|43|966.64|77.33|1043.97|32.97|454.51|67.66|359.59|539.39|564.81|
2451638|65844|253|4431|869611|6391|1371|4926|1229|365|101|1|2949|2|1|2|3242|69|7532.04|451.92|7983.96|42.37|3365.13|1280.44|1437.86|4813.74|3859.42|
2451747|65233|379|4431|869611|6391|1371|4182|466501|3900|2699|1|2112|9|1|1|3242|15|1239.45|74.36|1313.81|85.48|309.75|842.82|210.21|186.42|469.59|
2451603|42100|1714|4431|869611|6391|1371|2759|1352360|2496|2679|1|2364|8|1|1|3242|30|3794.70|189.73|3984.43|95.32|2250.90|3339.33|437.15|18.22|2535.95|
