2452478|35831|985|2461|454209|6203|2597|2|2|4158|55|4078.25|81.56|4159.81|80.89|169.40|326.26|1988.55|1763.44|331.85|
2450917|33127|874|909|1091229|2550|1871|1|2|4159|35|593.25|47.46|640.71|88.11|247.10|124.58|384.30|84.37|382.67|
2452167|32614|903|4201|21172|4118|217|2|1|4161|13|979.68|68.57|1048.25|36.42|620.10|744.55|35.26|199.87|725.09|
2452131|57558|609|4201|254452|4733|367|2|1|4161|50|715.00|7.15|722.15|20.59|62.00|228.80|306.30|179.90|89.74|
2452256|39427|443|3451|1678889|5626|2610|1|2|4162|5|13.85|0.27|14.12|43.16|63.20|0.55|7.04|6.26|106.63|
2452339|58507|259|1244|141505|3768|631|2|1|4165|21|29.82|1.19|31.01|93.95|1470.84|10.73|2.86|16.23|1565.98|
2452288|47393|1829|1244|515763|4041|672|1|2|4165|4|111.12|2.22|113.34|19.61|98.76|110.00|1.00|0.12|120.59|
2451555|43688|1598|2727|865164|526|135|2|2|4167|3|49.74|2.48|52.22|92.20|6.21|37.30|3.85|8.59|100.89|
2451509|\N|913|2727|686456|\N|\N|2|2|4167|\N|287.68|\N|310.69|39.84|\N|\N|\N|64.56|\N|
2451523|41614|1124|2727|573684|6093|149|2|2|4167|4|88.96|0.00|88.96|92.78|16.68|22.24|31.35|35.37|109.46|
2451586|47010|1006|2727|1002350|2700|1097|2|1|4167|5|113.05|7.91|120.96|22.52|44.75|76.87|26.41|9.77|75.18|
2451427|32634|1207|1568|229397|1273|102|1|2|4168|2|17.38|0.86|18.24|96.86|19.66|7.47|0.89|9.02|117.38|
2451354|29452|577|4399|1018399|4363|2727|1|1|4168|46|901.60|54.09|955.69|35.00|843.18|360.64|205.56|335.40|932.27|
2451411|49227|1682|4399|1341999|5443|734|2|1|4168|3|3.48|0.03|3.51|67.60|4.95|1.42|0.12|1.94|72.58|
2452043|50092|71|1787|1428182|2952|322|2|2|4169|14|728.56|7.28|735.84|29.63|809.62|429.85|101.56|197.15|846.53|
2452018|47082|815|1915|1056367|2372|24|2|2|4169|4|69.36|0.69|70.05|58.62|71.64|11.09|23.30|34.97|130.95|
2451209|54102|703|660|1205112|532|2752|1|1|4171|16|1400.80|0.00|1400.80|48.63|256.48|70.04|598.84|731.92|305.11|
2452637|32502|1293|562|734185|5213|1441|1|1|4172|41|1569.48|109.86|1679.34|47.94|463.71|31.38|1153.57|384.53|621.51|
2452656|60621|498|562|1439315|2157|2246|2|2|4172|71|247.79|12.38|260.17|9.03|167.56|94.16|102.93|50.70|188.97|
2452284|50088|195|4320|1838175|2792|1056|2|2|4174|18|515.34|10.30|525.64|7.57|409.14|329.81|12.98|172.55|427.01|
2452282|53600|207|4320|1385662|5323|1384|2|1|4174|5|438.40|0.00|438.40|24.68|160.05|219.20|217.00|2.20|184.73|
2451848|46951|1862|4544|285276|246|1816|2|2|4175|59|677.91|54.23|732.14|11.79|86.73|271.16|292.86|113.89|152.75|
2451912|31616|1967|169|355570|924|278|1|1|4175|14|98.56|2.95|101.51|37.23|205.52|95.60|2.96|0.00|245.70|
2452574|49539|876|5869|1068526|2787|848|1|2|4176|6|244.20|4.88|249.08|71.24|30.48|156.28|66.81|21.11|106.60|
2451184|53122|733|133|540014|1313|1012|2|1|4177|1|44.61|4.01|48.62|54.38|12.23|0.00|39.25|5.36|70.62|
2451167|52391|1282|133|1306342|1236|83|1|2|4177|6|418.92|0.00|418.92|28.19|37.38|163.37|201.88|53.67|65.57|
\N|30778|952|\N|\N|\N|1326|\N|1|4177|36|1968.12|78.72|2046.84|\N|\N|1613.85|\N|244.45|\N|
2451210|56593|1660|133|521644|3861|1678|1|2|4177|69|583.74|40.86|624.60|89.43|765.90|175.12|216.56|192.06|896.19|
2451084|39000|1891|4955|1025835|6492|2302|1|2|4179|2|154.36|3.08|157.44|5.48|69.30|114.22|9.63|30.51|77.86|
2452524|53762|1261|732|20847|4622|2044|2|1|4181|6|237.12|11.85|248.97|7.36|47.40|14.22|205.06|17.84|66.61|
2452021|40820|563|882|560882|4257|2832|2|1|4182|10|407.40|24.44|431.84|4.17|140.10|0.00|252.58|154.82|168.71|
2452006|36833|239|4392|1733183|2923|710|2|1|4183|3|271.77|16.30|288.07|47.13|3.75|184.80|73.05|13.92|67.18|
2452065|36064|825|4392|886840|3302|1717|1|2|4183|13|109.72|6.58|116.30|33.89|54.21|0.00|17.55|92.17|94.68|
2451505|58842|134|1000|1821376|1793|1210|2|1|4185|22|1389.30|55.57|1444.87|60.70|777.04|1305.94|67.52|15.84|893.31|
2451805|57019|31|859|1366373|2425|124|2|1|4188|15|399.90|27.99|427.89|65.64|29.40|159.96|122.36|117.58|123.03|
2451840|60801|764|859|1009801|7112|2623|2|1|4188|36|1871.28|56.13|1927.41|6.87|122.04|243.26|911.69|716.33|185.04|
2451927|58368|1943|3662|178927|3392|2657|1|2|4188|52|5882.76|470.62|6353.38|18.30|2745.08|5529.79|120.00|232.97|3234.00|
2452353|45756|977|3884|1826499|1143|1740|2|1|4190|3|11.61|0.92|12.53|73.76|2.88|9.17|2.44|0.00|77.56|
2450979|43203|506|2602|86514|3979|2444|2|1|4191|8|248.40|14.90|263.30|73.55|81.84|238.46|7.95|1.99|170.29|
2450968|58117|1237|1554|1468421|4535|1402|2|1|4191|18|165.96|3.31|169.27|22.12|104.94|132.76|3.65|29.55|130.37|
2451366|34801|511|5201|1109284|6463|1642|1|1|4193|54|1111.86|55.59|1167.45|90.47|381.78|911.72|20.01|180.13|527.84|
2451598|54682|895|4708|394461|576|1738|2|2|4194|9|138.51|11.08|149.59|46.44|56.16|105.26|19.28|13.97|113.68|
2452415|36516|931|3218|1701156|3847|2185|1|1|4195|56|24.08|1.92|26.00|65.07|155.12|6.26|5.34|12.48|222.11|
2452405|61105|1885|4343|259661|3434|407|2|1|4195|17|36.21|2.53|38.74|52.05|108.80|18.82|2.95|14.44|163.38|
2452407|52584|1131|4343|837473|5888|2303|1|2|4195|24|2597.52|77.92|2675.44|67.04|1147.68|103.90|1147.06|1346.56|1292.64|
2452653|50241|1485|4777|1894894|3079|64|1|2|4197|41|4250.47|170.01|4420.48|59.70|2361.19|42.50|2061.90|2146.07|2590.90|
2451547|55407|566|5070|352980|1218|9|1|2|4198|5|218.45|4.36|222.81|98.11|182.70|218.45|0.00|0.00|285.17|
2451444|31479|1495|5070|321697|5961|778|2|2|4198|25|87.25|3.49|90.74|53.32|5.50|32.28|19.78|35.19|62.31|
2451423|58029|100|4804|403746|3017|1641|2|1|4199|66|5268.12|421.44|5689.56|26.04|3457.08|790.21|1209.03|3268.88|3904.56|
2451957|32916|1223|3563|1157344|3217|1643|2|1|4201|31|364.56|25.51|390.07|40.19|75.33|233.31|72.18|59.07|141.03|
2452387|38333|1351|2626|1252954|2129|857|1|2|4202|11|172.70|3.45|176.15|6.14|96.91|29.35|37.27|106.08|106.50|
\N|32346|607|\N|\N|\N|\N|\N|1|4203|\N|33.96|\N|35.65|93.65|\N|\N|9.68|\N|\N|
2450968|48483|1118|925|1278509|936|963|2|1|4203|49|1466.57|43.99|1510.56|33.19|1780.66|425.30|905.90|135.37|1857.84|
2451221|30203|638|2903|970082|3916|2303|2|1|4206|2|63.38|2.53|65.91|89.29|78.30|21.54|39.74|2.10|170.12|
\N|\N|358|2903|1834202|\N|\N|1|2|4206|34|2689.06|134.45|2823.51|\N|1756.10|1720.99|9.68|958.39|\N|
2451242|52654|850|3650|109490|2930|2217|1|1|4207|45|4132.35|371.91|4504.26|25.12|263.70|2355.43|977.30|799.62|660.73|
2452137|37194|1431|2210|430173|2874|1822|2|2|4208|36|1035.00|10.35|1045.35|94.15|480.24|269.10|451.88|314.02|584.74|
2452166|49661|381|834|204136|7085|1034|2|1|4208|17|174.42|10.46|184.88|37.05|239.19|59.30|103.60|11.52|286.70|
2452164|32264|1713|436|1066986|5089|1239|2|2|4208|23|178.02|16.02|194.04|0.77|126.50|90.79|54.95|32.28|143.29|
2452326|41483|1651|2963|1828849|2688|1174|1|1|4209|7|272.72|2.72|275.44|97.74|6.93|32.72|110.40|129.60|107.39|
2452307|52744|275|1984|887244|5304|717|1|1|4209|6|696.36|6.96|703.32|13.49|355.26|605.83|3.62|86.91|375.71|
2452272|\N|1251|4814|1249062|\N|2805|1|\N|4209|80|2420.00|169.40|\N|90.11|1540.00|\N|\N|773.19|\N|
2451248|35082|220|3572|938183|5258|2686|1|2|4211|5|81.25|4.06|85.31|48.83|0.00|7.31|42.88|31.06|52.89|
2451126|52620|1646|3572|779179|2143|60|1|1|4211|19|201.21|10.06|211.27|29.47|168.91|74.44|59.58|67.19|208.44|
2451777|50028|1142|928|1549145|4115|1332|2|1|4212|14|461.58|32.31|493.89|26.55|620.20|424.65|28.80|8.13|679.06|
2451878|37046|1873|5466|384954|3993|2232|1|2|4213|39|1653.99|33.07|1687.06|56.76|611.91|1306.65|295.23|52.11|701.74|
2451848|48096|775|5466|1571277|5972|2420|1|2|4213|28|47.32|3.31|50.63|85.30|7.28|13.72|22.84|10.76|95.89|
2451626|31288|818|1910|628789|855|1721|2|2|4215|28|581.84|52.36|634.20|20.17|130.76|506.20|65.05|10.59|203.29|
2451587|30591|862|1910|1721340|2773|759|1|2|4215|18|205.20|12.31|217.51|1.34|96.48|47.19|154.84|3.17|110.13|
2451558|51902|350|1910|1086399|6267|782|2|1|4215|35|754.95|37.74|792.69|62.52|285.25|60.39|416.73|277.83|385.51|
2451257|42790|1126|4814|806103|4320|2737|2|2|4216|26|476.84|9.53|486.37|37.20|504.92|443.46|12.35|21.03|551.65|
2452319|29064|1201|3846|976279|337|1595|2|2|4217|24|386.16|3.86|390.02|54.54|292.56|127.43|147.47|111.26|350.96|
2452348|47409|523|3846|40992|3645|1898|2|1|4217|15|720.30|21.60|741.90|40.06|432.15|14.40|444.71|261.19|493.81|
2452714|39335|583|4530|947754|1731|155|1|1|4218|39|5569.20|222.76|5791.96|15.88|516.36|4343.97|894.41|330.82|755.00|
2451509|36011|1324|2631|494399|5121|2996|2|2|4220|3|7.20|0.57|7.77|36.27|2.04|0.28|2.83|4.09|38.88|
2451440|56659|1837|2631|1647545|1646|2794|1|1|4220|43|1230.23|98.41|1328.64|15.06|2270.83|147.62|400.56|682.05|2384.30|
2452021|42295|689|5551|52117|1628|2739|2|1|4221|20|407.80|12.23|420.03|33.66|172.80|57.09|73.64|277.07|218.69|
2451228|38794|772|613|1823630|1162|1494|2|2|4222|90|4328.10|346.24|4674.34|7.05|2715.30|1471.55|714.13|2142.42|3068.59|
2451265|53128|1987|1665|158068|1620|325|1|1|4223|79|63.20|1.89|65.09|84.46|1078.35|52.45|8.49|2.26|1164.70|
2451272|42287|346|1665|1414051|6252|53|1|2|4223|55|220.00|13.20|233.20|54.18|251.35|72.60|147.40|0.00|318.73|
2451482|31980|32|3044|1905468|5195|1322|2|1|4224|10|245.30|4.90|250.20|15.27|83.50|66.23|60.88|118.19|103.67|
2451546|44768|1730|3044|1347624|4591|2805|2|1|4224|19|559.36|33.56|592.92|66.44|406.79|262.89|213.45|83.02|506.79|
2451925|60939|1741|2096|1132386|4401|1863|1|2|4226|16|185.60|7.42|193.02|62.66|204.16|72.38|6.79|106.43|274.24|
2452058|30409|235|2823|1621885|1747|609|1|1|4227|33|915.42|64.07|979.49|65.46|563.31|210.54|267.85|437.03|692.84|
2452110|34381|553|809|1329236|3332|675|2|2|4227|19|1968.21|118.09|2086.30|60.88|218.69|590.46|1102.20|275.55|397.66|
2451801|45478|1775|3293|846921|424|280|1|1|4229|5|125.45|6.27|131.72|14.40|233.05|65.23|25.29|34.93|253.72|
2451875|57630|661|3293|1216886|4879|2272|1|2|4229|12|1194.60|47.78|1242.38|96.10|80.88|406.16|520.37|268.07|224.76|
2452651|57695|672|5516|36430|4706|2735|1|2|4230|8|256.40|5.12|261.52|40.51|188.96|153.84|37.94|64.62|234.59|
2452675|48100|15|5516|400971|5968|918|1|2|4230|14|313.04|18.78|331.82|95.57|116.20|25.04|5.76|282.24|230.55|
2452662|45520|246|5516|308780|2959|2291|2|1|4230|24|1450.32|58.01|1508.33|70.06|1087.68|1102.24|306.31|41.77|1215.75|
2451599|54122|589|5209|646545|729|2313|2|2|4231|79|699.15|27.96|727.11|60.67|167.48|20.97|623.92|54.26|256.11|
2452173|40185|841|2938|1820427|2265|2750|2|2|4232|45|462.60|23.13|485.73|6.38|210.15|379.33|64.95|18.32|239.66|
2452311|40335|393|2938|1610656|587|2671|1|2|4232|17|1824.95|109.49|1934.44|42.79|0.00|1003.72|755.53|65.70|152.28|
2452307|54820|375|2164|451278|5984|1090|1|1|4233|2|5.14|0.35|5.49|75.32|2.20|2.67|0.24|2.23|77.87|
2452325|39742|1387|2164|1918353|2035|2317|2|2|4233|7|17.64|1.58|19.22|66.20|18.76|13.40|1.01|3.23|86.54|
2451935|58233|1215|5027|1398720|4189|2858|1|2|4234|8|655.20|52.41|707.61|15.73|322.00|334.15|25.68|295.37|390.14|
2451287|58213|1814|675|82647|1917|1834|2|1|4235|8|458.72|4.58|463.30|44.71|76.40|266.05|73.21|119.46|125.69|
2451273|55220|1040|675|816319|1218|470|2|1|4235|1|3.26|0.19|3.45|30.06|32.69|1.01|1.59|0.66|62.94|
2451242|40301|301|675|754461|4020|979|2|1|4235|58|744.72|44.68|789.40|80.20|668.16|245.75|169.64|329.33|793.04|
2451341|38250|1346|675|853687|6427|167|1|2|4235|1|8.36|0.33|8.69|40.74|7.43|0.75|3.80|3.81|48.50|
2451319|58566|1982|806|692491|6946|2001|2|1|4237|56|2235.52|89.42|2324.94|96.39|1379.28|1251.89|314.76|668.87|1565.09|
2451286|49405|1778|806|1262441|2836|1078|2|1|4237|23|713.46|35.67|749.13|93.94|267.49|156.96|89.04|467.46|397.10|
2451320|50037|1796|806|1739776|4573|370|1|2|4237|46|3358.00|268.64|3626.64|54.52|203.32|604.44|2175.31|578.25|526.48|
2451284|32166|1882|1453|19807|1408|256|1|1|4239|5|33.45|0.33|33.78|73.80|8.35|25.75|3.31|4.39|82.48|
2451247|60324|1810|1453|174463|7124|1738|1|1|4239|33|205.59|6.16|211.75|66.98|76.89|65.78|61.51|78.30|150.03|
2451942|29987|1670|3868|408118|2469|620|1|2|4240|28|1092.56|0.00|1092.56|43.33|143.08|994.22|59.98|38.36|186.41|
2451311|58136|290|213|1223245|3509|1773|1|1|4242|4|9.24|0.36|9.60|18.11|9.24|6.74|0.75|1.75|27.71|
2451267|56616|145|4824|798134|5444|2154|2|2|4242|45|3163.95|158.19|3322.14|80.18|1377.00|822.62|93.65|2247.68|1615.37|
2451598|34765|1801|992|1748414|3628|1442|2|1|4244|34|1329.40|53.17|1382.57|38.74|1485.80|1050.22|106.08|173.10|1577.71|
2451323|58293|1688|1191|1384518|1580|2395|1|2|4245|18|41.04|2.05|43.09|18.64|41.04|24.21|2.52|14.31|61.73|
2452015|41187|961|2303|1795974|6561|2395|2|1|4246|15|985.20|59.11|1044.31|48.65|427.80|896.53|34.58|54.09|535.56|
2451735|44174|473|3317|564572|5072|1572|2|2|4247|18|245.34|12.26|257.60|43.53|45.90|157.01|45.93|42.40|101.69|
2451726|45253|1939|3317|1908935|5270|1958|\N|\N|4247|14|1162.56|\N|\N|\N|\N|267.38|716.14|\N|\N|
2451763|32657|104|3317|423788|5151|961|1|1|4247|8|200.08|2.00|202.08|83.60|116.48|46.01|26.19|127.88|202.08|
2452006|54517|1193|5755|645171|3834|1250|2|2|4248|2|80.02|0.80|80.82|11.19|0.00|0.00|6.40|73.62|11.99|
2451913|49374|1777|1555|150645|4813|2228|2|2|4248|14|40.60|0.81|41.41|10.30|477.54|36.13|2.05|2.42|488.65|
2452426|32005|85|3031|206160|1347|2534|2|1|4249|27|240.30|0.00|240.30|80.66|135.81|127.35|86.97|25.98|216.47|
2452401|29831|1425|3031|1772414|2950|1886|1|1|4249|4|4.16|0.12|4.28|86.58|0.28|0.91|2.01|1.24|86.98|
2452250|60100|1199|150|146019|1395|371|1|2|4250|15|1359.15|27.18|1386.33|85.20|1040.55|339.78|784.91|234.46|1152.93|
2452254|53608|1555|150|653710|2962|1614|2|2|4250|19|1130.50|79.13|1209.63|95.51|492.10|531.33|323.55|275.62|666.74|
2452732|60790|1647|3366|280209|3390|1818|2|1|4253|17|177.48|3.54|181.02|31.22|114.75|166.83|4.26|6.39|149.51|
2451022|61010|898|3291|1699268|1692|2869|1|2|4254|1|1.40|0.00|1.40|25.48|21.56|1.35|0.03|0.02|47.04|
2452024|46048|1441|4394|156066|5895|124|1|2|4255|3|57.06|0.57|57.63|23.87|22.47|50.78|0.31|5.97|46.91|
2452110|51280|1605|4394|1633374|3013|2499|2|2|4255|28|485.52|9.71|495.23|12.72|92.96|72.82|210.47|202.23|115.39|
2452102|54612|1923|4394|494147|1341|1535|1|2|4255|3|164.31|0.00|164.31|48.37|186.72|111.73|20.50|32.08|235.09|
2452661|58805|1993|278|678521|4811|2454|1|2|4256|72|885.60|0.00|885.60|69.02|836.64|389.66|471.14|24.80|905.66|
2451115|48862|1708|277|1840015|5800|2985|1|2|4257|3|312.93|25.03|337.96|99.41|13.59|159.59|141.07|12.27|138.03|
2452717|\N|561|\N|1655749|\N|1588|1|\N|4258|\N|40.48|\N|\N|\N|\N|\N|\N|10.93|\N|
2452475|59028|114|3001|554337|3980|1176|1|2|4260|16|918.88|82.69|1001.57|48.97|49.92|284.85|450.16|183.87|181.58|
2451208|31852|1688|1666|1523994|4877|2760|1|2|4262|4|83.12|4.98|88.10|64.92|8.40|59.01|16.87|7.24|78.30|
\N|\N|568|1666|\N|4788|1878|1|\N|4262|\N|\N|0.21|21.63|40.34|0.22|13.70|\N|\N|40.77|
2451467|40476|100|3540|1003529|725|474|2|1|4264|7|184.10|16.56|200.66|45.78|576.94|182.25|0.53|1.32|639.28|
2451440|52407|1483|5679|81467|887|707|1|1|4266|35|854.00|51.24|905.24|14.90|1200.85|794.22|50.21|9.57|1266.99|
2451456|45133|145|5679|191535|1438|1494|1|1|4266|31|2029.26|60.87|2090.13|51.80|500.34|101.46|1580.79|347.01|613.01|
2451456|\N|1592|\N|\N|\N|\N|2|1|4266|\N|\N|0.00|454.85|\N|\N|\N|\N|333.51|963.49|
2451409|60889|1165|5679|1300499|1563|1580|1|2|4266|3|89.25|5.35|94.60|62.27|99.18|16.06|72.45|0.74|166.80|
2451320|39896|1372|5679|1343328|6656|431|1|1|4266|10|308.40|15.42|323.82|42.48|276.50|271.39|14.80|22.21|334.40|
2451723|36739|1730|2960|529749|2980|811|1|2|4267|27|306.45|18.38|324.83|64.21|581.04|107.25|19.92|179.28|663.63|
2451564|50291|1048|5233|1497253|5273|493|1|2|4269|43|901.71|72.13|973.84|1.74|341.85|541.02|266.91|93.78|415.72|
2451958|40556|1985|1581|1406610|5452|1494|1|1|4270|31|884.43|35.37|919.80|12.82|189.41|521.81|10.87|351.75|237.60|
2451908|31328|1255|1581|616863|101|2492|2|1|4270|36|210.96|6.32|217.28|95.47|975.96|33.75|129.36|47.85|1077.75|
2452218|56807|1167|2577|1390648|803|1358|2|1|4272|9|368.10|29.44|397.54|35.99|9.18|132.51|101.30|134.29|74.61|
2452291|44896|1425|2577|1786683|6807|178|1|1|4272|24|1015.20|30.45|1045.65|89.09|972.72|497.44|258.88|258.88|1092.26|
2452271|49075|191|1899|672975|4524|1073|1|2|4273|25|2091.75|125.50|2217.25|80.03|22.25|1819.82|176.75|95.18|227.78|
2452427|43243|1647|1899|1875277|775|1473|1|2|4273|85|536.35|10.72|547.07|64.84|789.65|26.81|61.14|448.40|865.21|
2451975|43794|944|2538|1562662|2904|1299|1|2|4274|1|32.01|0.00|32.01|83.84|43.04|29.76|2.11|0.14|126.88|
2451916|33476|931|5216|1454170|6277|31|2|2|4274|51|203.49|0.00|203.49|85.06|87.21|10.17|81.19|112.13|172.27|
2451957|55970|1885|2538|251699|1967|1235|1|1|4274|40|396.40|0.00|396.40|45.18|1338.80|309.19|54.07|33.14|1383.98|
2451852|32260|1040|3462|1462060|3105|2503|2|2|4274|1|22.98|1.14|24.12|91.57|4.42|18.38|1.33|3.27|97.13|
2450968|32092|938|4292|687142|5192|242|2|2|4276|69|3848.13|76.96|3925.09|26.13|3111.21|2231.91|565.67|1050.55|3214.30|
2451106|31982|934|5880|1382582|97|1165|1|1|4276|2|54.32|3.25|57.57|35.33|45.26|34.76|3.32|16.24|83.84|
2452112|34460|345|5609|767978|98|371|2|1|4277|9|254.52|15.27|269.79|72.20|101.16|211.25|25.52|17.75|188.63|
2451943|48227|87|5609|706563|892|1021|2|2|4277|43|798.08|39.90|837.98|58.68|560.29|255.38|108.54|434.16|658.87|
2451935|53133|716|3324|773768|4104|593|2|2|4278|22|158.40|3.16|161.56|63.39|73.04|3.16|76.06|79.18|139.59|
2451898|52366|1003|4242|688163|4412|2614|1|2|4279|62|451.98|27.11|479.09|68.26|1117.86|49.71|333.88|68.39|1213.23|
2451487|37406|496|386|1255002|2588|574|1|1|4280|56|1313.76|65.68|1379.44|26.53|171.36|893.35|63.06|357.35|263.57|
2451468|41565|16|386|59306|780|1501|1|1|4280|13|106.47|5.32|111.79|8.46|226.33|40.45|4.62|61.40|240.11|
2451478|61156|794|386|243065|5506|994|1|1|4280|39|1149.33|103.43|1252.76|37.18|852.15|574.66|528.69|45.98|992.76|
2451555|48374|1987|5447|195389|6585|781|2|2|4281|42|93.66|0.00|93.66|44.33|469.56|78.67|7.19|7.80|513.89|
2452191|39144|711|1289|850618|947|2323|2|1|4282|2|34.84|2.09|36.93|69.31|29.98|18.81|9.61|6.42|101.38|
2452195|53914|343|1289|1631562|6989|16|1|2|4282|14|1513.68|90.82|1604.50|35.77|41.44|1513.68|0.00|0.00|168.03|
2452119|52953|1025|1289|\N|\N|153|1|\N|4282|1|6.88|\N|\N|\N|7.12|\N|0.24|2.86|\N|
\N|45622|295|16|\N|\N|\N|\N|\N|4283|\N|977.76|87.99|\N|28.28|\N|\N|\N|5.68|235.41|
2451979|47232|1069|692|993921|730|1586|1|2|4284|52|975.00|87.75|1062.75|90.59|288.08|97.50|245.70|631.80|466.42|
2451426|41997|1369|4265|1075231|6352|320|1|1|4286|1|4.89|0.39|5.28|14.35|20.46|0.78|3.41|0.70|35.20|
2451407|30306|1802|1563|1201907|2259|1611|1|1|4288|7|262.08|5.24|267.32|44.55|71.47|2.62|67.45|192.01|121.26|
2450983|42073|1106|2061|128756|1171|1739|2|1|4289|38|908.58|18.17|926.75|76.44|933.66|608.74|23.98|275.86|1028.27|
\N|32679|1828|\N|249330|\N|1046|2|\N|4289|\N|353.21|21.19|\N|\N|186.81|\N|\N|75.74|\N|
2451567|35106|1244|1133|1670952|5618|2284|2|2|4290|8|33.92|2.71|36.63|7.88|152.64|18.99|0.89|14.04|163.23|
2451555|54150|1843|2558|1588442|2944|1799|1|1|4290|16|770.72|46.24|816.96|87.38|247.20|547.21|107.28|116.23|380.82|
2451505|55621|752|2558|547518|7190|2509|1|1|4290|11|44.33|3.54|47.87|76.69|66.55|1.77|5.95|36.61|146.78|
2451047|39334|205|5734|1514443|1505|414|1|2|4291|48|1476.96|103.38|1580.34|93.71|2504.64|605.55|487.98|383.43|2701.73|
2451676|37672|1981|1328|1018352|2496|2393|2|2|4292|12|689.40|62.04|751.44|12.30|504.72|475.68|10.68|203.04|579.06|
2451713|56167|98|1328|1692093|2695|1250|1|1|4292|61|1161.44|81.30|1242.74|27.63|326.35|894.30|58.77|208.37|435.28|
2452365|32279|1055|5862|1559993|3913|1880|2|2|4294|5|220.45|6.61|227.06|9.32|164.55|143.29|54.01|23.15|180.48|
2452339|56846|1827|5862|1077400|1004|1408|1|1|4294|9|55.44|0.00|55.44|66.65|50.76|17.18|1.91|36.35|117.41|
2452397|45709|1561|5862|610501|214|1327|2|1|4294|17|715.36|64.38|779.74|12.28|508.64|500.75|4.29|210.32|585.30|
2451954|36288|1657|3660|1524100|2160|867|2|2|4295|25|802.25|56.15|858.40|7.96|242.50|104.29|41.87|656.09|306.61|
2452262|39306|745|272|1106713|644|1575|2|1|4296|41|3359.54|67.19|3426.73|51.06|1979.07|2889.20|98.77|371.57|2097.32|
2451657|46835|1799|1935|789805|3502|2599|1|2|4297|25|135.00|4.05|139.05|13.17|75.25|29.70|70.55|34.75|92.47|
2451738|43955|1412|1935|96956|3307|458|1|2|4297|13|112.32|6.73|119.05|80.24|70.72|17.97|59.44|34.91|157.69|
2451192|29673|1916|4427|1081920|5434|301|1|2|4298|63|77.49|2.32|79.81|90.66|201.60|60.44|8.35|8.70|294.58|
2451550|35412|1309|5466|701597|4638|79|1|2|4300|32|1912.32|57.36|1969.68|79.10|1309.76|1281.25|69.41|561.66|1446.22|
2451948|38681|1832|3197|1365801|6359|764|1|2|4301|43|2068.73|103.43|2172.16|10.94|544.38|1923.91|20.27|124.55|658.75|
2451963|50319|317|3197|1578861|5139|2817|1|1|4301|30|1535.70|76.78|1612.48|47.09|1053.00|1213.20|174.15|148.35|1176.87|
2451139|59234|1094|3787|914368|1702|2636|2|1|4304|90|1738.80|104.32|1843.12|68.26|474.30|208.65|1040.50|489.65|646.88|
2451272|45327|1450|4083|1899678|3988|498|1|1|4305|14|2.24|0.04|2.28|28.30|17.92|0.91|0.35|0.98|46.26|
2451248|\N|470|\N|1593846|\N|\N|\N|1|4305|\N|\N|113.21|\N|\N|\N|\N|\N|\N|678.38|
2451736|45814|347|2995|79449|6502|1202|2|2|4306|6|149.28|0.00|149.28|74.98|46.32|103.00|18.04|28.24|121.30|
2451211|40731|1333|2262|348737|7022|2060|1|1|4307|85|3672.85|36.72|3709.57|16.57|3829.25|587.65|1542.60|1542.60|3882.54|
2451155|32146|1129|2262|105217|6750|1883|2|2|4307|79|142.20|4.26|146.46|63.83|616.20|62.56|74.06|5.58|684.29|
2452025|30761|1205|659|144529|6981|33|2|2|4308|1|50.37|0.50|50.87|58.17|42.17|11.58|12.41|26.38|100.84|
2452775|48848|246|673|271912|4945|1578|1|2|4309|13|179.14|10.74|189.88|59.19|749.58|109.27|49.60|20.27|819.51|
2452758|54965|648|673|309386|1732|1678|2|1|4309|5|85.60|0.85|86.45|12.43|23.10|34.24|6.67|44.69|36.38|
2451076|32707|1816|5385|417853|2674|542|1|1|4310|47|2576.54|231.88|2808.42|55.45|207.74|901.78|1373.30|301.46|495.07|
2452580|51373|775|177|902302|4643|384|1|2|4311|25|253.50|12.67|266.17|74.15|100.50|78.58|69.96|104.96|187.32|
2452231|54404|1387|1926|125055|3384|513|2|1|4314|61|4186.43|41.86|4228.29|37.18|2302.14|879.15|3009.62|297.66|2381.18|
2451288|43465|763|4193|1395355|4406|457|2|1|4315|35|97.30|3.89|101.19|31.21|661.85|1.94|2.86|92.50|696.95|
2451315|46985|260|4193|230518|5130|1142|1|1|4315|47|667.40|26.69|694.09|43.36|189.41|160.17|50.72|456.51|259.46|
2451315|39066|1706|4193|1009551|616|2881|1|2|4315|9|96.75|5.80|102.55|66.32|145.17|94.81|1.20|0.74|217.29|
2451398|30229|412|3546|1571511|4427|2743|2|2|4316|55|368.50|3.68|372.18|38.79|552.75|70.01|217.89|80.60|595.22|
2451894|59974|338|1242|132272|6410|2548|2|1|4318|79|26.86|0.80|27.66|28.53|418.70|12.89|13.27|0.70|448.03|
2450983|54939|1516|972|1651631|881|1978|1|1|4321|66|1911.36|172.02|2083.38|8.28|399.96|1070.36|664.39|176.61|580.26|
2450969|29362|802|767|1576570|5283|843|2|2|4323|15|207.45|4.14|211.59|60.21|119.70|64.30|95.91|47.24|184.05|
2450966|54097|907|767|1436878|3565|1299|2|2|4323|17|274.89|10.99|285.88|68.17|298.86|170.43|44.91|59.55|378.02|
